district_label_bn,source_upazila,post_office_en,post_office_bn,postal_code,source_postal_code_raw,serial,source_url
গাজীপুর পোস্ট কোড,Kapasia,Vuleshwar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Kapasia,Rayed,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Kapasia,Singhoshree,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Kapasia,Sohagpur,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Kapasia,Dumdiya,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Sreepur UPO,,1740,,14,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Rajendropur Bazar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Satkhamair,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Basudebpur,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Marta,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Gajipur Bazar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Goshinga,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Gila Beraid,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Tengra,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Doni Borotopa,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Boiragir Chala,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Mawna,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Telihati,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Nij Mawna,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Latifpur,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Kewa Bazar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Rajendrapur EDSO,,1741,,15,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Rajendrapur Cantt. SO,,1742,,16,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Vawal rajabari,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Nolgaon,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Faogain,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Damdoma,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Barmi SO,,1743,,17,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Vitipara,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Satkhamar EDSO,,1744,,18,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Karodi SO,,1745,,19,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Baldighat,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Hoydebpur,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,bapta,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Bashmur Krishi So,,1747,,20,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,Sreepur,Bangladesh Open Uni. SO,,1748,,21,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,kaliakair UPO,,1750,,22,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Cha-Bagan,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Pirojali,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Fulbariya,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Boali,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Raghunathpur,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Sakeshwar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Bashtoli,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,shahbajpur,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Boliyadi,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Boroipara,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Gosatra,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Haturiyachala,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Araigonj Hatkhola,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Goalbathan,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Boroibai,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Boro Gobindopur,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Dewar Bazar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Shafiqur A TC,,1751,,23,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Safipur Bazar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Ratanpur,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Chandura,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
গাজীপুর পোস্ট কোড,kaliakair,Mowchak,,,,,https://bdpost.gov.bd/pages/static-pages/6922dc3d933eb65569e0f312
মানিকগঞ্জ পোস্ট কোড,Sadar,Manikgonj HO,,1800,,1,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Gorpara,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Borong Gail,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Mohadebpur,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Manikgonj Bazar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Teota,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Uthuli,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Boikanthapur,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Balirtek,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Balora,,1800,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Baniyajuri,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Bongkhuri,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Boraid,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Boro Hatkora,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Barundi,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Betila,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Brikaliyakoir,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Chartilli,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Baraivikra,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Charghosta,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Dhankora,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,V-Tarail,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Helachiya,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Intajganj,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Jagir,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Zanna Bazar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Zarina College,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Koitra,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Koliya Bazar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Kellai,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Koitora,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Khabaspur,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Lemubari,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Motto,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Mitara,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Muljan,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Nabogram,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Pecharkanda,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Pukhuriya,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Ramdiyanali,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Sakrail,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Chanka,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Tora,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Shushunda,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Tilli,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Joynagar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Butuni,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Bayra,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Atigram,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Katigram,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Krishnapur,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Barahirchar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Manikgonj Bazar EDSO,,1801,,2,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Gharpara EDSO,,1802,,3,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Mohadebpur EDSO,,1803,,4,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Sadar,Barangail EDSO,,1804,,5,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Saturia,Saturia UPO,,1810,,6,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Saturia,Agsavar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Saturia,Dargram,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Saturia,Gopalpur,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Saturia,Hargoj,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Saturia,Dighuliya,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Saturia,Baliati SO,,1811,,7,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Singair,Singair UPO,,1820,,8,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Singair,Dholla Bazar,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Singair,Charigram,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Singair,Golardanga,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
মানিকগঞ্জ পোস্ট কোড,Singair,Dokkhin Jamsha,,,,,https://bdpost.gov.bd/pages/static-pages/6922dcc0933eb65569e11d77
